lat,lon,n_px,area_km2,early,late,diff,sum_diff,tile
29.7702,120.2552,2,0.5,5.8,24.3,18.5,37.0,28.0_120.0
24.113,116.0623,2,0.5,1.1,19.6,18.5,37.0,24.0_116.0
25.8131,116.3565,2,0.5,2.7,21.4,18.6,37.0,24.0_116.0
30.4911,103.819,3,0.75,3.8,16.0,12.2,37.0,30.0_102.0
28.5732,116.0721,3,0.75,2.4,14.8,12.3,37.0,28.0_116.0
30.4491,114.6363,3,0.75,4.8,17.1,12.3,37.0,30.0_114.0
29.1885,119.3996,2,0.5,2.7,21.2,18.4,37.0,28.0_118.0
29.0777,121.4829,3,0.75,2.0,14.3,12.3,37.0,28.0_120.0
28.1891,121.1109,2,0.5,5.7,24.1,18.4,37.0,28.0_120.0
35.306,116.7046,2,0.5,7.0,25.5,18.6,37.0,34.0_116.0
25.0533,102.6003,3,0.75,3.9,16.2,12.3,37.0,24.0_102.0
34.4931,119.7724,2,0.5,1.4,19.7,18.3,37.0,34.0_118.0
28.654,115.6828,3,0.75,2.1,14.5,12.4,37.0,28.0_114.0
35.306,106.6165,2,0.5,6.3,24.6,18.3,37.0,34.0_106.0
32.3356,119.0934,3,0.75,2.7,15.1,12.4,37.0,32.0_118.0
33.6591,119.8989,3,0.75,1.1,13.6,12.5,37.0,32.0_118.0
35.8765,112.8666,3,0.75,1.8,14.1,12.3,37.0,34.0_112.0
25.7075,114.7777,2,0.5,6.8,25.2,18.4,37.0,24.0_114.0
39.9773,113.1787,2,0.5,5.3,23.3,18.0,36.0,38.0_112.0
39.1673,112.2617,3,0.75,1.1,13.0,11.9,36.0,38.0_112.0
39.2841,112.6854,3,0.75,0.8,12.8,12.0,36.0,38.0_112.0
33.6606,114.8054,3,0.75,1.2,13.3,12.1,36.0,32.0_114.0
38.7241,112.7453,3,0.75,2.1,14.2,12.1,36.0,38.0_112.0
29.0313,120.0067,3,0.75,0.5,12.6,12.1,36.0,28.0_120.0
33.1501,104.9906,2,0.5,0.9,18.7,17.9,36.0,32.0_104.0
27.8163,120.7718,2,0.5,6.1,23.9,17.8,36.0,26.0_120.0
34.8299,113.4932,2,0.5,7.5,25.8,18.2,36.0,34.0_112.0
36.8167,109.2164,3,0.75,2.3,14.2,12.0,36.0,36.0_108.0
37.8213,120.7875,2,0.5,4.6,22.7,18.1,36.0,36.0_120.0
40.7573,104.5467,3,0.75,0.4,12.4,12.0,36.0,40.0_104.0
29.8338,115.5001,3,0.75,3.8,15.9,12.0,36.0,28.0_114.0
34.7745,103.2082,3,0.75,0.4,12.6,12.2,36.0,34.0_102.0
34.4684,109.0847,2,0.5,7.5,25.3,17.8,36.0,34.0_108.0
39.4039,110.5684,3,0.75,0.7,12.7,12.0,36.0,38.0_110.0
35.5216,105.7497,2,0.5,4.9,22.8,17.9,36.0,34.0_104.0
35.1219,104.1911,2,0.5,4.3,22.1,17.8,36.0,34.0_104.0
38.5579,102.2215,3,0.75,3.3,15.5,12.2,36.0,38.0_102.0
34.6727,113.5897,3,0.75,4.4,16.5,12.1,36.0,34.0_112.0
32.007,112.2692,2,0.5,6.9,25.1,18.2,36.0,32.0_112.0
26.6702,118.9287,3,0.75,0.6,12.7,12.0,36.0,26.0_118.0
38.0661,111.7796,2,0.5,6.2,24.4,18.1,36.0,38.0_110.0
29.2738,121.4949,3,0.75,3.8,15.9,12.1,36.0,28.0_120.0
33.2152,120.399,2,0.5,5.8,23.9,18.1,36.0,32.0_120.0
37.1274,111.7661,2,0.5,6.8,24.5,17.8,36.0,36.0_110.0
34.5754,110.0728,3,0.75,3.1,15.1,12.0,36.0,34.0_110.0
28.4175,117.8013,3,0.75,1.0,13.0,12.0,36.0,28.0_116.0
30.1692,120.8242,3,0.75,4.1,16.0,11.9,36.0,30.0_120.0
28.809,118.7191,2,0.5,5.1,23.1,18.0,36.0,28.0_118.0
30.7022,107.6182,2,0.5,0.4,18.3,17.9,36.0,30.0_106.0
30.408,114.1849,2,0.5,5.2,23.2,18.0,36.0,30.0_114.0
34.4122,112.4444,3,0.75,3.9,16.0,12.1,36.0,34.0_112.0
31.861,112.0199,2,0.5,0.7,18.8,18.0,36.0,30.0_112.0
27.3335,111.4225,2,0.5,2.6,20.7,18.1,36.0,26.0_110.0
28.8337,120.6976,2,0.5,6.5,24.5,18.0,36.0,28.0_120.0
31.0593,113.2124,2,0.5,0.5,18.5,18.1,36.0,30.0_112.0
27.4121,106.5739,2,0.5,0.5,18.3,17.8,36.0,26.0_106.0
36.0352,107.336,3,0.75,1.2,13.3,12.1,36.0,36.0_106.0
39.1269,121.5907,3,0.75,0.6,12.7,12.1,36.0,38.0_120.0
36.0666,110.0923,3,0.75,0.7,12.8,12.1,36.0,36.0_110.0
29.6511,115.8445,3,0.75,1.5,13.4,11.9,36.0,28.0_114.0
29.708,122.0728,3,0.75,1.5,13.5,12.0,36.0,28.0_122.0
36.5188,102.0711,2,0.5,3.6,21.8,18.2,36.0,36.0_102.0
29.5403,120.8062,3,0.75,4.0,15.9,12.0,36.0,28.0_120.0
35.616,110.9824,2,0.5,7.7,25.8,18.2,36.0,34.0_110.0
27.2452,119.8779,3,0.75,2.9,14.5,11.6,35.0,26.0_118.0
30.3189,108.0531,3,0.75,3.3,15.0,11.8,35.0,30.0_108.0
35.8091,112.9003,2,0.5,4.3,21.8,17.5,35.0,34.0_112.0
29.3143,117.1448,2,0.5,5.2,22.5,17.3,35.0,28.0_116.0
36.0247,112.8778,2,0.5,4.4,21.8,17.4,35.0,36.0_112.0
37.5937,112.2902,3,0.75,3.8,15.6,11.8,35.0,36.0_112.0
28.3546,117.2474,3,0.75,1.6,13.1,11.6,35.0,28.0_116.0
36.6969,113.8113,3,0.75,3.4,15.2,11.8,35.0,36.0_112.0
38.8409,121.1693,2,0.5,4.5,22.1,17.7,35.0,38.0_120.0
30.6258,116.5744,2,0.5,6.5,24.1,17.6,35.0,30.0_116.0
30.8706,121.9306,2,0.5,6.3,23.9,17.6,35.0,30.0_120.0
35.1062,108.1167,2,0.5,6.5,24.3,17.7,35.0,34.0_108.0
39.2541,117.466,3,0.75,3.0,14.7,11.7,35.0,38.0_116.0
38.5505,116.1963,3,0.75,0.7,12.2,11.5,35.0,38.0_116.0
30.5787,120.5023,2,0.5,6.4,23.9,17.5,35.0,30.0_120.0
35.1309,113.7851,2,0.5,2.3,19.6,17.3,35.0,34.0_112.0
28.1914,105.9698,2,0.5,0.4,18.2,17.7,35.0,28.0_104.0
40.4175,108.9791,2,0.5,0.3,17.6,17.4,35.0,40.0_108.0
24.1355,102.7965,3,0.75,2.8,14.5,11.7,35.0,24.0_102.0
29.7874,115.1109,3,0.75,0.5,12.1,11.5,35.0,28.0_114.0
30.1063,120.8077,3,0.75,3.7,15.4,11.7,35.0,30.0_120.0
34.4302,109.1049,2,0.5,5.2,22.9,17.6,35.0,34.0_108.0
35.7866,107.827,3,0.75,0.4,12.1,11.7,35.0,34.0_106.0
31.1536,104.3461,2,0.5,6.5,23.9,17.3,35.0,30.0_104.0
40.7917,111.5146,3,0.75,4.0,15.5,11.5,35.0,40.0_110.0
32.3416,120.756,2,0.5,2.1,19.5,17.5,35.0,32.0_120.0
42.6363,107.4812,3,0.75,0.7,12.2,11.6,35.0,42.0_106.0
26.4823,106.3358,2,0.5,7.5,25.3,17.7,35.0,26.0_106.0
36.2583,117.0999,2,0.5,5.8,23.4,17.6,35.0,36.0_116.0
37.7869,117.6127,3,0.75,3.0,14.7,11.8,35.0,36.0_116.0
33.9211,117.8373,3,0.75,2.9,14.4,11.6,35.0,32.0_116.0
31.6252,119.0021,2,0.5,5.9,23.4,17.5,35.0,30.0_118.0
35.5216,116.2195,2,0.5,0.7,18.0,17.3,35.0,34.0_116.0
34.7087,116.6642,2,0.5,7.1,24.3,17.3,35.0,34.0_116.0
30.3039,107.33,3,0.75,2.9,14.6,11.7,35.0,30.0_106.0
26.5594,113.2424,3,0.75,0.3,12.2,11.8,35.0,26.0_112.0
30.6168,107.9595,2,0.5,1.0,18.6,17.5,35.0,30.0_106.0
38.8694,121.3033,3,0.75,1.6,13.2,11.6,35.0,38.0_120.0
41.0283,113.1698,2,0.5,5.6,23.0,17.4,35.0,40.0_112.0
40.0581,111.2833,2,0.5,3.6,21.0,17.4,35.0,40.0_110.0
38.9981,115.9725,2,0.5,5.0,22.3,17.4,35.0,38.0_114.0
34.8501,104.4494,2,0.5,4.4,22.0,17.6,35.0,34.0_104.0
30.533,117.7864,3,0.75,1.9,13.7,11.8,35.0,30.0_116.0
41.5927,111.7676,3,0.75,3.7,15.6,11.8,35.0,40.0_110.0
31.9868,105.1658,2,0.5,2.7,20.0,17.3,35.0,30.0_104.0
35.2948,105.0378,2,0.5,0.4,18.1,17.6,35.0,34.0_104.0
31.075,107.854,3,0.75,1.7,13.1,11.4,34.0,30.0_106.0
33.1576,117.1051,3,0.75,1.3,12.5,11.2,34.0,32.0_116.0
34.0574,113.8165,2,0.5,5.9,22.8,17.0,34.0,34.0_112.0
24.5622,118.3441,2,0.5,5.7,22.6,16.9,34.0,24.0_118.0
33.0063,117.5985,2,0.5,4.7,21.4,16.8,34.0,32.0_116.0
30.0569,121.6581,3,0.75,3.1,14.3,11.2,34.0,30.0_120.0
27.9339,116.4089,3,0.75,4.4,15.6,11.2,34.0,26.0_116.0
26.6845,119.056,2,0.5,0.4,17.6,17.2,34.0,26.0_118.0
28.9392,120.0396,2,0.5,5.2,22.4,17.2,34.0,28.0_120.0
28.663,120.1205,3,0.75,2.3,13.5,11.2,34.0,28.0_120.0
28.7753,105.287,2,0.5,5.5,22.5,17.0,34.0,28.0_104.0
36.0876,118.2767,2,0.5,0.8,17.6,16.8,34.0,36.0_118.0
38.263,119.4572,3,0.75,0.6,11.9,11.3,34.0,38.0_118.0
39.7055,116.1859,2,0.5,5.5,22.5,17.0,34.0,38.0_116.0
30.3204,112.8801,3,0.75,0.6,12.0,11.3,34.0,30.0_112.0
39.1037,121.6184,2,0.5,0.7,17.5,16.8,34.0,38.0_120.0
26.4801,103.2389,2,0.5,1.0,18.1,17.1,34.0,26.0_102.0
30.2395,111.5438,2,0.5,5.6,22.4,16.8,34.0,30.0_110.0
32.7638,119.5074,2,0.5,4.2,21.3,17.1,34.0,32.0_118.0
32.2578,115.8774,3,0.75,0.6,12.0,11.4,34.0,32.0_114.0
36.3151,120.1549,3,0.75,3.6,15.0,11.5,34.0,36.0_120.0
40.386,115.5368,2,0.5,6.0,23.2,17.2,34.0,40.0_114.0
30.0801,118.5754,2,0.5,5.5,22.5,17.0,34.0,30.0_118.0
38.7264,109.1206,2,0.5,2.7,19.5,16.8,34.0,38.0_108.0
38.376,108.649,2,0.5,4.7,21.8,17.0,34.0,38.0_108.0
39.2227,110.4883,2,0.5,4.0,20.9,16.8,34.0,38.0_110.0
25.4425,105.2242,2,0.5,2.9,20.1,17.1,34.0,24.0_104.0
30.408,104.1866,2,0.5,3.8,21.0,17.1,34.0,30.0_104.0
41.3158,110.7533,2,0.5,0.3,17.4,17.1,34.0,40.0_110.0
40.6869,111.719,2,0.5,2.1,19.0,17.0,34.0,40.0_110.0
37.6125,105.3791,2,0.5,1.6,18.8,17.2,34.0,36.0_104.0
29.5119,105.8889,2,0.5,7.1,24.1,17.0,34.0,28.0_104.0
30.9687,104.2233,3,0.75,3.2,14.5,11.3,34.0,30.0_104.0
39.573,116.5003,3,0.75,3.3,14.7,11.3,34.0,38.0_116.0
39.5685,109.6933,2,0.5,0.8,17.9,17.1,34.0,38.0_108.0
39.2474,117.4412,2,0.5,6.8,23.8,17.0,34.0,38.0_116.0
28.8636,115.8744,3,0.75,1.9,13.1,11.2,34.0,28.0_114.0
38.2278,114.6497,2,0.5,3.5,20.4,16.9,34.0,38.0_114.0
31.4103,116.2996,3,0.75,2.6,13.8,11.2,34.0,30.0_116.0
29.3233,104.7301,2,0.5,6.9,23.9,17.0,34.0,28.0_104.0
28.7753,106.7962,2,0.5,0.6,17.1,16.5,33.0,28.0_106.0
39.5775,116.5834,2,0.5,5.7,22.5,16.7,33.0,38.0_116.0
37.1027,104.0878,2,0.5,0.4,16.8,16.5,33.0,36.0_104.0
31.2232,119.2132,3,0.75,3.1,14.1,11.0,33.0,30.0_118.0
37.983,102.3496,2,0.5,0.5,16.9,16.5,33.0,36.0_102.0
38.0189,106.1898,2,0.5,3.3,19.8,16.5,33.0,38.0_106.0
34.2221,117.8462,3,0.75,3.3,14.2,11.0,33.0,34.0_116.0
41.5299,113.6092,3,0.75,1.2,12.1,10.9,33.0,40.0_112.0
31.7083,113.3337,3,0.75,3.2,14.2,11.0,33.0,30.0_112.0
29.1144,119.5747,2,0.5,4.5,21.1,16.5,33.0,28.0_118.0
31.322,104.5235,2,0.5,3.8,20.5,16.7,33.0,30.0_104.0
34.5627,105.8305,2,0.5,6.6,23.1,16.5,33.0,34.0_104.0
40.1906,117.2459,2,0.5,1.6,18.1,16.5,33.0,40.0_116.0
27.2077,103.6836,2,0.5,0.5,16.8,16.3,33.0,26.0_102.0
37.9493,109.2778,2,0.5,4.9,21.3,16.4,33.0,36.0_108.0
27.1067,105.5678,2,0.5,4.8,21.4,16.7,33.0,26.0_104.0
26.2256,105.6651,3,0.75,1.1,12.1,11.1,33.0,26.0_104.0
33.7946,114.89,2,0.5,5.5,22.1,16.6,33.0,32.0_114.0
32.1485,115.0158,2,0.5,3.1,19.7,16.6,33.0,32.0_114.0
33.2444,115.3347,2,0.5,5.0,21.5,16.5,33.0,32.0_114.0
30.4791,103.8086,3,0.75,2.7,13.8,11.1,33.0,30.0_102.0
30.5,103.8902,2,0.5,5.3,22.0,16.7,33.0,30.0_102.0
39.3709,117.2346,2,0.5,6.2,22.9,16.7,33.0,38.0_116.0
30.1969,103.7824,2,0.5,6.3,23.0,16.7,33.0,30.0_102.0
26.3835,106.5514,2,0.5,4.1,20.7,16.5,33.0,26.0_106.0
26.4621,106.4549,2,0.5,3.7,20.3,16.5,33.0,26.0_106.0
31.1139,107.3973,3,0.75,1.0,12.0,11.1,33.0,30.0_106.0
28.2835,118.3149,2,0.5,0.4,17.0,16.6,33.0,28.0_118.0
32.9794,118.7685,3,0.75,2.4,13.4,11.0,33.0,32.0_118.0
33.5274,118.2183,2,0.5,2.3,19.0,16.6,33.0,32.0_118.0
33.5468,119.9872,3,0.75,1.5,12.7,11.2,33.0,32.0_118.0
30.0936,104.6784,2,0.5,6.1,22.5,16.3,33.0,30.0_104.0
30.8504,104.3663,2,0.5,4.4,21.1,16.7,33.0,30.0_104.0
36.0247,115.3886,2,0.5,0.9,17.3,16.5,33.0,36.0_114.0
34.5874,109.4507,2,0.5,3.6,19.9,16.4,33.0,34.0_108.0
34.3853,111.6988,3,0.75,3.5,14.4,10.9,33.0,34.0_110.0
28.106,112.8868,2,0.5,6.1,22.7,16.6,33.0,28.0_112.0
29.2439,119.3045,3,0.75,3.0,13.9,10.9,33.0,28.0_118.0
28.395,119.9558,3,0.75,2.1,13.1,11.0,33.0,28.0_118.0
39.1763,110.3139,3,0.75,3.1,14.2,11.1,33.0,38.0_110.0
25.0233,118.6517,3,0.75,3.5,14.5,11.0,33.0,24.0_118.0
35.1219,108.3503,2,0.5,5.5,21.8,16.3,33.0,34.0_108.0
29.6826,109.1588,2,0.5,6.9,23.4,16.5,33.0,28.0_108.0
41.3247,112.6173,2,0.5,0.6,17.2,16.6,33.0,40.0_112.0
36.905,111.153,2,0.5,0.6,17.2,16.6,33.0,36.0_110.0
38.5355,102.2507,2,0.5,5.3,21.9,16.6,33.0,38.0_102.0
26.5475,119.7656,3,0.75,1.2,12.3,11.0,33.0,26.0_118.0
36.673,114.512,3,0.75,3.0,14.0,11.0,33.0,36.0_114.0
39.5536,116.391,3,0.75,3.6,14.6,11.0,33.0,38.0_116.0
39.6831,116.132,2,0.5,6.5,22.6,16.2,32.0,38.0_116.0
38.239,116.0219,2,0.5,0.6,16.8,16.1,32.0,38.0_116.0
38.3977,119.1383,3,0.75,0.6,11.2,10.5,32.0,38.0_118.0
24.2972,102.7538,2,0.5,6.2,22.3,16.1,32.0,24.0_102.0
28.3156,112.5537,3,0.75,3.2,13.9,10.7,32.0,28.0_112.0
31.9171,114.497,2,0.5,0.4,16.2,15.8,32.0,30.0_114.0
30.3967,111.4091,2,0.5,1.9,18.0,16.0,32.0,30.0_110.0
30.5989,113.0485,2,0.5,0.5,16.4,15.9,32.0,30.0_112.0
29.702,112.4339,3,0.75,2.5,13.1,10.6,32.0,28.0_112.0
39.5551,109.6978,2,0.5,1.4,17.4,16.0,32.0,38.0_108.0
30.8294,116.909,3,0.75,1.0,11.5,10.6,32.0,30.0_116.0
31.0727,113.7424,2,0.5,0.9,16.7,15.8,32.0,30.0_112.0
36.1819,120.0958,2,0.5,5.1,21.2,16.1,32.0,36.0_120.0
39.1104,121.8258,3,0.75,2.6,13.4,10.8,32.0,38.0_120.0
27.0326,120.262,2,0.5,4.8,20.6,15.9,32.0,26.0_120.0
32.4651,105.8485,2,0.5,6.8,23.0,16.2,32.0,32.0_104.0
30.8594,105.4263,2,0.5,6.2,22.1,15.9,32.0,30.0_104.0
40.2782,120.2215,2,0.5,4.1,20.2,16.1,32.0,40.0_120.0
26.7608,117.7265,2,0.5,0.7,16.8,16.1,32.0,26.0_116.0
35.0081,113.9326,3,0.75,1.6,12.4,10.8,32.0,34.0_112.0
33.6951,114.6333,3,0.75,1.7,12.4,10.7,32.0,32.0_114.0
35.6946,112.2894,2,0.5,4.2,20.4,16.2,32.0,34.0_112.0
27.8208,113.0238,2,0.5,6.0,22.1,16.2,32.0,26.0_112.0
37.9636,118.4466,3,0.75,2.4,13.1,10.8,32.0,36.0_118.0
28.1173,121.021,2,0.5,4.8,20.9,16.1,32.0,28.0_120.0
41.1002,113.1922,2,0.5,0.7,16.7,16.0,32.0,40.0_112.0
35.4812,119.4625,2,0.5,3.1,19.1,16.1,32.0,34.0_118.0
37.4126,111.189,2,0.5,1.8,18.0,16.2,32.0,36.0_110.0
24.6161,118.3441,2,0.5,4.2,20.3,16.1,32.0,24.0_118.0
32.8986,120.3428,2,0.5,3.8,20.0,16.2,32.0,32.0_120.0
41.2394,116.6238,2,0.5,4.4,20.2,15.8,32.0,40.0_116.0
37.1206,114.6273,3,0.75,2.6,13.4,10.8,32.0,36.0_114.0
34.9707,108.5577,3,0.75,1.4,12.1,10.6,32.0,34.0_108.0
35.6025,111.0138,2,0.5,3.7,19.5,15.8,32.0,34.0_110.0
25.474,103.6566,2,0.5,3.9,20.1,16.2,32.0,24.0_102.0
39.3709,114.7014,2,0.5,5.4,21.2,15.8,32.0,38.0_114.0
30.9357,120.4506,2,0.5,5.2,21.3,16.1,32.0,30.0_120.0
31.6679,121.5151,2,0.5,1.5,17.5,16.1,32.0,30.0_120.0
31.3871,119.8802,2,0.5,6.6,22.6,16.0,32.0,30.0_118.0
34.7087,115.2943,2,0.5,0.5,16.5,16.0,32.0,34.0_114.0
39.4607,112.4174,3,0.75,1.3,12.1,10.8,32.0,38.0_112.0
24.932,113.5523,3,0.75,2.8,13.7,10.8,32.0,24.0_112.0
25.6896,119.5119,2,0.5,4.2,19.5,15.4,31.0,24.0_118.0
38.0616,108.9679,2,0.5,5.6,21.1,15.5,31.0,38.0_108.0
41.7492,114.0748,2,0.5,0.2,15.6,15.4,31.0,40.0_114.0
36.6131,116.8888,2,0.5,6.7,22.4,15.7,31.0,36.0_116.0
27.9556,121.0862,2,0.5,4.1,19.5,15.3,31.0,26.0_120.0
27.9488,109.5406,2,0.5,1.5,17.1,15.6,31.0,26.0_108.0
24.3848,111.6,2,0.5,4.3,19.7,15.4,31.0,24.0_110.0
24.1714,107.3577,2,0.5,0.6,16.1,15.5,31.0,24.0_106.0
28.8651,120.0239,2,0.5,4.9,20.3,15.4,31.0,28.0_120.0
40.3591,113.7267,2,0.5,5.9,21.4,15.4,31.0,40.0_112.0
30.3675,115.0989,2,0.5,1.4,17.0,15.6,31.0,30.0_114.0
26.6598,102.5921,2,0.5,4.8,20.1,15.3,31.0,26.0_102.0
39.8695,112.505,2,0.5,2.9,18.2,15.3,31.0,38.0_112.0
40.0536,116.7001,2,0.5,5.9,21.5,15.6,31.0,40.0_116.0
35.6339,107.6182,2,0.5,2.9,18.1,15.3,31.0,34.0_106.0
36.146,114.1354,2,0.5,4.0,19.3,15.3,31.0,36.0_114.0
36.3458,114.223,2,0.5,6.2,21.6,15.4,31.0,36.0_114.0
40.3164,122.1102,2,0.5,4.5,20.0,15.5,31.0,40.0_122.0
40.8442,119.8712,2,0.5,3.2,18.6,15.5,31.0,40.0_118.0
30.8751,118.3104,2,0.5,3.8,19.3,15.5,31.0,30.0_118.0
34.0664,108.9387,2,0.5,2.5,18.2,15.7,31.0,34.0_108.0
28.5956,115.6671,2,0.5,3.2,18.9,15.7,31.0,28.0_114.0
39.1823,116.3296,3,0.75,3.1,13.6,10.5,31.0,38.0_116.0
33.5566,119.2267,2,0.5,6.1,21.6,15.5,31.0,32.0_118.0
37.4171,112.0064,2,0.5,5.1,20.5,15.4,31.0,36.0_112.0
28.7124,118.5462,2,0.5,0.6,16.0,15.5,31.0,28.0_118.0
28.1554,113.2192,2,0.5,5.0,20.3,15.3,31.0,28.0_112.0
37.4575,110.7398,2,0.5,5.8,21.5,15.7,31.0,36.0_110.0
30.6887,117.5311,2,0.5,5.8,21.3,15.5,31.0,30.0_116.0
30.1003,104.8738,2,0.5,0.6,15.9,15.3,31.0,30.0_104.0
27.3582,118.0319,2,0.5,1.9,17.2,15.3,31.0,26.0_118.0
26.1769,118.1217,2,0.5,2.6,18.2,15.6,31.0,26.0_118.0
42.527,110.1147,3,0.75,0.5,11.0,10.5,31.0,42.0_110.0
41.5763,108.503,2,0.5,5.6,20.9,15.3,31.0,40.0_108.0
29.321,117.3132,2,0.5,4.8,20.2,15.4,31.0,28.0_116.0
31.5795,121.5817,3,0.75,2.7,13.1,10.4,31.0,30.0_120.0
37.5698,120.482,2,0.5,2.2,17.8,15.6,31.0,36.0_120.0
38.0369,106.6929,2,0.5,3.7,19.1,15.3,31.0,38.0_106.0
34.4998,109.5338,2,0.5,5.8,21.3,15.4,31.0,34.0_108.0
27.8882,112.5567,2,0.5,5.1,20.7,15.6,31.0,26.0_112.0
38.3356,119.0874,2,0.5,0.8,16.2,15.4,31.0,38.0_118.0
29.3884,104.5841,2,0.5,1.0,16.7,15.7,31.0,28.0_104.0
42.3174,121.56,2,0.5,0.4,15.8,15.5,31.0,42.0_120.0
34.7536,119.44,2,0.5,6.2,21.9,15.7,31.0,34.0_118.0
36.2538,103.5443,2,0.5,1.2,16.9,15.7,31.0,36.0_102.0
38.8274,116.525,2,0.5,3.3,18.2,14.9,30.0,38.0_116.0
29.8825,120.2956,2,0.5,2.9,18.0,15.1,30.0,28.0_120.0
25.3258,118.124,2,0.5,2.8,18.0,15.1,30.0,24.0_118.0
35.9977,115.8692,2,0.5,2.3,17.2,14.9,30.0,34.0_114.0
34.2999,117.6164,2,0.5,1.6,16.8,15.2,30.0,34.0_116.0
29.1369,121.4769,2,0.5,1.7,16.7,15.0,30.0,28.0_120.0
36.0786,113.3404,2,0.5,0.6,15.7,15.2,30.0,36.0_112.0
37.983,113.2237,2,0.5,3.6,18.6,15.0,30.0,36.0_112.0
36.2672,110.7982,2,0.5,0.5,15.6,15.1,30.0,36.0_110.0
37.5249,111.1845,2,0.5,5.2,20.4,15.2,30.0,36.0_110.0
30.7336,114.4184,2,0.5,3.9,18.7,14.8,30.0,30.0_114.0
41.5156,118.8,2,0.5,0.6,15.5,14.8,30.0,40.0_118.0
42.6498,107.4744,2,0.5,1.2,16.2,15.0,30.0,42.0_106.0
30.3271,119.9947,2,0.5,6.0,20.8,14.8,30.0,30.0_118.0
39.299,121.7217,2,0.5,2.4,17.4,15.0,30.0,38.0_120.0
38.4367,109.2037,2,0.5,3.1,18.0,14.9,30.0,38.0_108.0
29.5276,105.0063,2,0.5,6.3,21.3,15.0,30.0,28.0_104.0
38.3805,106.2393,2,0.5,5.7,20.8,15.1,30.0,38.0_106.0
31.6409,120.6842,2,0.5,6.0,21.0,14.9,30.0,30.0_120.0
40.8397,122.108,2,0.5,3.2,18.1,14.9,30.0,40.0_122.0
29.7881,103.4747,2,0.5,2.5,17.4,14.9,30.0,28.0_102.0
27.9174,120.9716,2,0.5,3.0,17.9,15.0,30.0,26.0_120.0
36.9365,122.3865,2,0.5,5.8,20.8,15.0,30.0,36.0_122.0
33.6846,114.8451,2,0.5,3.3,18.5,15.1,30.0,32.0_114.0
38.0189,118.6136,2,0.5,1.5,16.7,15.2,30.0,38.0_118.0
40.5612,110.0975,2,0.5,4.5,19.7,15.2,30.0,40.0_110.0
34.3628,119.8847,2,0.5,1.4,16.2,14.8,30.0,34.0_118.0
27.74,106.3111,2,0.5,3.3,18.0,14.8,30.0,26.0_106.0
39.2249,110.3378,2,0.5,4.7,19.5,14.8,30.0,38.0_110.0
39.2541,110.2323,2,0.5,4.6,19.5,14.8,30.0,38.0_110.0
36.1549,115.8467,2,0.5,3.0,17.7,14.8,30.0,36.0_114.0
31.048,106.401,2,0.5,2.6,17.7,15.1,30.0,30.0_106.0
36.6602,117.311,2,0.5,5.9,21.2,15.2,30.0,36.0_116.0
33.9451,118.1554,2,0.5,5.5,20.6,15.1,30.0,32.0_118.0
27.7243,106.3785,2,0.5,5.0,20.0,15.0,30.0,26.0_106.0
30.646,114.4858,2,0.5,6.0,20.8,14.8,30.0,30.0_114.0
29.6444,116.1454,2,0.5,5.3,20.6,15.2,30.0,28.0_116.0
31.039,105.5116,2,0.5,0.5,14.9,14.4,29.0,30.0_104.0
38.4659,117.594,2,0.5,4.4,19.0,14.5,29.0,38.0_116.0
37.5181,105.2556,2,0.5,4.0,18.4,14.4,29.0,36.0_104.0
30.143,103.9957,2,0.5,0.8,15.5,14.6,29.0,30.0_102.0
29.2514,117.1403,2,0.5,5.3,19.6,14.3,29.0,28.0_116.0
29.3502,121.9149,2,0.5,3.9,18.1,14.3,29.0,28.0_120.0
42.8204,119.6197,2,0.5,0.3,14.7,14.4,29.0,42.0_118.0
28.9505,119.8398,2,0.5,5.7,20.3,14.6,29.0,28.0_118.0
40.678,109.6618,2,0.5,2.4,17.1,14.6,29.0,40.0_108.0
32.4674,118.5282,2,0.5,0.6,15.2,14.6,29.0,32.0_118.0
38.1088,106.8501,2,0.5,3.4,17.7,14.3,29.0,38.0_106.0
39.1463,121.6678,2,0.5,4.0,18.4,14.4,29.0,38.0_120.0
40.1524,104.7975,2,0.5,0.3,15.1,14.7,29.0,40.0_104.0
40.7543,104.501,2,0.5,0.9,15.4,14.5,29.0,40.0_104.0
27.7669,102.2036,2,0.5,4.9,19.3,14.4,29.0,26.0_102.0
29.4423,106.7715,2,0.5,0.9,15.2,14.3,29.0,28.0_106.0
29.2783,107.2588,2,0.5,3.1,17.6,14.6,29.0,28.0_106.0
29.5164,106.2797,2,0.5,5.0,19.6,14.6,29.0,28.0_106.0
30.4012,111.4315,2,0.5,4.4,18.9,14.5,29.0,30.0_110.0
40.7274,111.171,2,0.5,4.5,19.0,14.4,29.0,40.0_110.0
29.321,105.5678,2,0.5,4.0,18.3,14.3,29.0,28.0_104.0
38.4681,106.0057,2,0.5,1.1,15.4,14.3,29.0,38.0_106.0
32.5527,112.3972,2,0.5,4.2,18.5,14.3,29.0,32.0_112.0
31.596,121.0884,2,0.5,5.1,19.9,14.7,29.0,30.0_120.0
30.0958,121.8565,2,0.5,0.9,15.3,14.4,29.0,30.0_120.0
32.9322,114.0119,2,0.5,5.2,19.5,14.3,29.0,32.0_114.0
34.7042,103.3242,2,0.5,1.0,15.5,14.5,29.0,34.0_102.0
39.5461,105.4173,2,0.5,1.5,16.0,14.5,29.0,38.0_104.0
