PSTATABB,PNAME,ORISPL,LAT,LON,PLPRMFL,PLFUELCT,CAPFAC,NAMEPCAP,PLNGENAN,PLNOXAN,PLNOXRTA,nox_tpy,gen_gwh
CA,ABEC #3 dba Lakeview Dairy,61502,35.21426,-119.202974,OBG,BIOMASS,0.89589,1.0,7848.0,169.637,43.231,169.637,7.848
CA,ABEC #4 dba CE&S Dairy,61503,35.17306,-119.116384,OBG,BIOMASS,0.9661,1.0,8463.0,178.146,42.1,178.146,8.463
CA,ABEC Bidart-Old River LLC,58699,35.169722,-119.105556,OBG,BIOMASS,0.91227,2.0,15983.0,359.874,45.032,359.874,15.983
CA,AES Alamitos,315,33.7688,-118.1009,NG,GAS,0.21025,1793.0,3302287.0,83.236,0.05,83.236,3302.287
CA,AES Huntington Beach,335,33.6439,-117.9792,NG,GAS,0.39984,917.2,3212590.0,77.007,0.048,77.007,3212.59
CA,AES Redondo Beach,356,33.8504,-118.395,NG,GAS,0.03561,821.4,256221.0,22.451,0.175,22.451,256.221
CA,Abel Road Bioenergy,65517,39.145608,-122.118591,AB,BIOMASS,0.49412,4.0,17314.0,22.329,2.579,22.329,17.314
CA,Aera San Ardo Cogen Facility,55184,35.953293,-120.859952,NG,GAS,0.43543,6.2,23649.0,21.276,1.799,21.276,23.649
CA,Agnews Power Plant,50748,37.4058,-121.9272,NG,GAS,0.12753,32.0,35748.0,58.429,3.269,58.429,35.748
CA,Agua Mansa Power,55951,34.0414,-117.3603,NG,GAS,0.01929,60.5,10221.0,0.868,0.17,0.868,10.221
CA,Aidlin Geothermal Power Plant,52158,38.8339,-122.881,GEO,GEOTHERMAL,0.35302,25.0,77312.0,0.04,0.001,0.04,77.312
CA,Alameda,7450,37.7886,-122.2889,NG,GAS,0.00814,54.8,3906.0,11.284,5.778,11.284,3.906
CA,Algonquin Power Sanger,57564,36.6842,-119.5522,NG,GAS,0.02762,61.5,14879.0,1.055,0.142,1.055,14.879
CA,Almond Power Plant,7315,37.5744,-120.985,NG,GAS,0.09621,223.5,188374.999,10.559,0.112,10.559,188.374999
CA,AltaGas Ripon Energy Inc.,50299,37.732533,-121.116006,NG,GAS,0.00713,49.5,3090.0,5.22,3.379,5.22,3.09
CA,Altamont Gas Recovery,50571,37.749308,-121.649866,LFG,BIOMASS,0.74899,6.0,39367.0,0.0,0.0,0.0,39.367
CA,Ameresco Butte County,57771,39.674,-121.73,LFG,BIOMASS,0.79566,2.3,16031.0,0.0,0.0,0.0,16.031
CA,Ameresco Chiquita Canyon,56898,34.431664,-118.642855,LFG,BIOMASS,0.40469,9.2,32615.0,0.0,0.0,0.0,32.615
CA,Ameresco Forward,58437,37.883406,-121.185104,LFG,BIOMASS,0.83276,4.4,32098.0,0.0,0.0,0.0,32.098
CA,Ameresco Johnson Canyon,58397,36.534167,-121.408611,LFG,BIOMASS,0.75848,1.4,9302.0,0.0,0.0,0.0,9.302
CA,Ameresco Keller Canyon,56897,38.003928,-121.934491,LFG,BIOMASS,0.86214,3.8,28699.0,0.0,0.0,0.0,28.699
CA,Ameresco Ox Mountain,56895,37.5,-122.4,LFG,BIOMASS,0.87162,11.4,87043.002,0.0,0.0,0.0,87.04300199999999
CA,Ameresco San Joaquin,58436,38.029722,-120.929722,LFG,BIOMASS,0.80176,4.4,30903.0,0.0,0.0,0.0,30.903
CA,Ameresco Santa Cruz Energy,56428,36.9178,-121.8156,LFG,BIOMASS,0.71457,3.0,18779.001,0.0,0.0,0.0,18.779001
CA,Ameresco Vasco Road,58435,37.754444,-121.728889,LFG,BIOMASS,0.81655,4.4,31473.0,0.0,0.0,0.0,31.473
CA,Ampersand Chowchilla Biomass LLC,56706,37.106668,-120.248504,WDS,BIOMASS,0.0959,12.5,10501.0,10.789,2.055,10.789,10.501
CA,Argus Cogen Plant,10684,35.765,-117.3833,BIT,COAL,0.44714,62.5,244809.46,123.772,1.011,123.772,244.80946
CA,B Braun Medical,50200,33.688721,-117.834793,NG,GAS,0.50891,6.1,27194.02,23.925,1.76,23.925,27.194020000000002
CA,Badger Creek Limited,10650,35.483736,-119.029856,NG,GAS,0.06157,46.0,24812.0,1.168,0.094,1.168,24.812
CA,Barre Generating Station,56474,33.8073,-117.9832,NG,GAS,0.04677,49.8,20405.0,0.915,0.09,0.915,20.405
CA,Bear Mountain Limited,10649,35.419181,-118.926643,NG,GAS,0.11856,46.0,47775.0,2.892,0.121,2.892,47.775
CA,Bear Valley Power Plant,56346,34.2506,-116.9025,NG,GAS,0.02535,8.4,1865.003,35.728,38.314,35.728,1.865003
CA,Berry Cogen,50170,35.093046,-119.443617,NG,GAS,0.07082,38.7,24008.0,21.243,1.77,21.243,24.008
CA,Berry Cogen Tanne Hills 18,50622,35.089829,-119.440881,NG,GAS,0.79066,18.0,124671.0,109.59,1.758,109.59,124.671
CA,Berry NMW Cogens,62176,35.307555,-119.611551,NG,GAS,0.7184,11.4,71742.0,107.469,2.996,107.469,71.742
CA,Berry Placerita Cogen,52096,34.38407,-118.494882,NG,GAS,0.03953,42.8,14822.0,13.412,1.81,13.412,14.822
CA,Biola University Hybrid,54296,33.906953,-118.013105,NG,GAS,0.29609,4.3,11153.0,76.103,13.647,76.103,11.153
CA,Blacksand Generating Facility,56090,33.9328,-117.855,NG,GAS,0.64344,8.0,45092.0,118.177,5.242,118.177,45.092
CA,Blythe Energy,55295,33.6157,-114.6865,NG,GAS,0.29872,591.0,1546542.0,52.917,0.068,52.917,1546.542
CA,"Bowerman Power LFG, LLC",59461,33.718889,-117.702222,LFG,BIOMASS,0.77292,23.8,161143.997,0.0,0.0,0.0,161.143997
CA,Brea Expansion Plant,58007,33.932022,-117.840233,LFG,BIOMASS,0.78986,35.7,247015.35,0.0,0.0,0.0,247.01535
CA,Broadridge Cogen,57580,38.6183,-121.0564,NG,GAS,0.4247,5.2,19346.0,267.931,27.699,267.931,19.346
CA,Burney Forest Products,10652,40.879719,-121.720342,WDS,BIOMASS,0.68734,31.0,186654.0,89.227,0.956,89.227,186.654
CA,CCCSD Wastewater Treatment Plnt,57573,37.9978,-122.0697,NG,GAS,0.70805,3.5,21708.96,20.614,1.899,20.614,21.708959999999998
CA,CD4,63490,37.646053,-118.915794,GEO,GEOTHERMAL,0.70013,44.4,272311.0,0.0,0.0,0.0,272.311
CA,CE Leathers,10631,33.1779,-115.565,GEO,GEOTHERMAL,0.84054,45.5,335023.0,0.174,0.001,0.174,335.023
CA,CE Turbo LLC,55984,33.1669,-115.5114,GEO,GEOTHERMAL,0.3758,11.5,37858.0,0.02,0.001,0.02,37.858
CA,CP Kelco San Diego Plant,52147,32.6947,-117.1436,NG,GAS,0.43194,29.2,110486.0,99.535,1.802,99.535,110.486
CA,CSUCI Site Authority,50851,34.161951,-119.047916,NG,GAS,0.00177,31.1,482.0,0.516,2.142,0.516,0.482
CA,CSUF Trigeneration,58169,33.880638,-117.88656,NG,GAS,0.47926,8.9,37365.001,28.768,1.54,28.768,37.365001
CA,Cabrillo Power I Encina Power Station,302,33.140507,-117.333916,NG,GAS,0.05134,659.0,296369.0,11.719,0.079,11.719,296.369
CA,CalPeak Power - Border,55510,32.562448,-116.943869,NG,GAS,0.02497,60.5,13235.999,1.086,0.164,1.086,13.235999
CA,CalPeak Power - Enterprise,55513,33.121943,-117.117441,NG,GAS,0.0106,58.9,5467.002,0.452,0.165,0.452,5.467002000000001
CA,CalPeak Power - Panoche,55508,36.652905,-120.580609,NG,GAS,0.02727,117.2,27993.001,1.538,0.11,1.538,27.993001
CA,CalPeak Power - Vaca Dixon,55499,38.398867,-121.923973,NG,GAS,0.0136,60.5,7208.0,0.583,0.162,0.583,7.208
CA,Calabasas Gas to Energy Facility,57163,34.1511,-118.7236,LFG,BIOMASS,0.58812,9.2,47398.0,0.0,0.0,0.0,47.398
CA,California Institute of Technology,10262,34.138467,-118.1256,NG,GAS,0.13896,13.0,15825.0,3.54,0.447,3.54,15.825
CA,Calistoga Power Plant,50066,38.7879,-122.7434,GEO,GEOTHERMAL,0.30606,176.4,472942.0,0.246,0.001,0.246,472.942
CA,"Calpine Gilroy Cogen, LP",10034,37.0001,-121.5367,NG,GAS,0.05222,130.0,59471.0,6.199,0.208,6.199,59.471
CA,Calpine Sutter Energy Center,55112,39.053139,-121.695873,NG,GAS,0.38323,636.0,2135122.0,63.752,0.06,63.752,2135.122
CA,Campbell Power Plant,7552,38.511,-121.4735,NG,GAS,0.40456,173.9,616298.0,23.409,0.076,23.409,616.298
CA,Canyon Power Plant,57027,33.858056,-117.861667,NG,GAS,0.05852,200.0,102533.0,4.289,0.084,4.289,102.533
CA,Carson Cogeneration Company,10169,33.8759,-118.2491,NG,GAS,0.07127,55.8,34839.0,2.209,0.127,2.209,34.839
CA,Carson Power Plant,7527,38.445681,-121.462387,NG,GAS,0.13863,125.5,152406.0,4.253,0.056,4.253,152.406
CA,Center Generating Station,56475,33.9296,-118.1046,NG,GAS,0.00816,59.8,4274.999,0.319,0.149,0.319,4.274999
CA,Central Utilities Plant LAX 2,58258,33.943889,-118.404167,NG,GAS,0.48253,9.2,38888.36,31.611,1.626,31.611,38.88836
CA,Century Generating Facility,55934,34.0606,-117.3533,NG,GAS,0.00166,44.8,651.0,2.628,8.074,2.628,0.651
CA,Chalk Cliff Limited,50003,35.0968,-119.4299,NG,GAS,0.10869,46.0,43797.0,51.659,2.359,51.659,43.797
CA,Childrens Hospital,10175,32.7992,-117.1517,NG,GAS,0.26986,11.3,26712.999,31.269,2.341,31.269,26.712999
CA,Chowchilla II,56185,37.1073,-120.2485,NG,GAS,0.03123,49.6,13571.008,189.808,27.973,189.808,13.571007999999999
CA,Chula Vista Energy Center,55540,32.591667,-117.058611,NG,GAS,0.00531,37.2,1732.001,0.629,0.726,0.629,1.732001
CA,City of Hayward WWTP,58525,37.633526,-122.139717,OBG,BIOMASS,0.4348,2.7,10284.0,137.154,26.673,137.154,10.284
CA,City of Palo Alto,57714,37.4383,-122.1094,NG,GAS,0.00053,4.4,20.58,1.092,106.122,1.092,0.020579999999999998
CA,Clearwater Power Plant,56356,33.8912,-117.6085,NG,GAS,0.03054,49.0,13111.0,14.729,2.247,14.729,13.111
CA,Coachella,6060,33.6758,-116.1714,NG,GAS,0.00093,92.4,754.0,7.636,20.255,7.636,0.754
CA,Coalinga 25D Cogen,52086,36.1556,-120.3972,NG,GAS,0.56271,13.6,67039.0,55.285,1.649,55.285,67.039
CA,Coalinga Cogeneration Facility,50750,36.170317,-120.364084,NG,GAS,0.74464,6.8,44357.0,37.907,1.709,37.907,44.357
CA,Cold Canyon 1,58379,35.186667,-120.599444,LFG,BIOMASS,0.76294,1.5,10025.0,0.0,0.0,0.0,10.025
CA,Collins Pine Project,10661,40.303422,-121.244431,WDS,BIOMASS,0.13692,5.0,5997.0,2.517,0.839,2.517,5.997
CA,Colusa Generating Station,56532,39.3661,-122.27,NG,GAS,0.4721,712.4,2946217.0,45.418,0.031,45.418,2946.217
CA,Coso Energy Developers,10875,36.0019,-117.7886,GEO,GEOTHERMAL,0.35167,90.0,277254.999,0.144,0.001,0.144,277.254999
CA,Coso Finance Partners,10873,36.0372,-117.7981,GEO,GEOTHERMAL,0.52712,92.2,425737.0,0.221,0.001,0.221,425.737
CA,Coso Power Developers,10874,36.0192,-117.7917,GEO,GEOTHERMAL,0.46163,90.0,363948.999,0.189,0.001,0.189,363.948999
CA,Cosumnes Power Plant,55970,38.338475,-121.123978,OG,OFSL,0.59754,556.8,2914550.0,57.496,0.039,57.496,2914.55
CA,Covanta Stanislaus Energy,50632,37.3853,-121.141,MSW,BIOMASS,0.44343,24.0,93226.0,18.004,0.386,18.004,93.226
CA,Creed Energy Center,55625,38.242158,-121.854722,NG,GAS,0.01989,47.0,8187.999,0.904,0.221,0.904,8.187999
CA,Crockett Cogen Project,55084,38.0569,-122.2161,NG,GAS,0.68384,247.0,1479637.0,1416.778,1.915,1416.778,1479.637
CA,Cuyamaca Peak Energy,55512,32.796491,-116.972071,NG,GAS,0.02833,48.7,12084.999,0.682,0.113,0.682,12.084999
CA,Cymric 31X Cogen,52081,35.3639,-119.6592,NG,GAS,0.62463,6.8,37208.0,31.009,1.667,31.009,37.208
CA,Cymric 36W Cogen,52104,35.3633,-119.6756,NG,GAS,0.50055,12.4,54372.0,46.176,1.699,46.176,54.372
CA,Cymric 6Z Cogen,52082,35.346102,-119.643431,NG,GAS,0.62272,6.8,37094.0,30.769,1.659,30.769,37.094
CA,DTE Stockton,54238,37.943633,-121.330433,WDS,BIOMASS,0.68969,54.0,326252.0,41.213,0.253,41.213,326.252
CA,Del Ranch Company,10632,33.1646,-115.616,GEO,GEOTHERMAL,0.78081,45.5,311215.0,0.162,0.001,0.162,311.215
CA,"Delano Energy Center, LLC",58122,35.790864,-119.294469,NG,GAS,0.00387,60.5,2050.001,0.099,0.097,0.099,2.0500010000000004
CA,"Delta Energy Center, LLC",55333,38.0169,-121.8439,NG,GAS,0.50817,943.5,4200083.0,129.689,0.062,129.689,4200.083
CA,Desert View Power,10300,33.586,-116.0873,WDS,BIOMASS,0.41529,55.5,201906.0,136.393,1.351,136.393,201.906
CA,Diamond H Dairy Power,64622,37.01618,-120.37279,OBG,BIOMASS,0.62232,2.0,10903.0,198.408,36.395,198.408,10.903
CA,Dinuba Energy,60100,36.571485,-119.419176,WDS,BIOMASS,0.0,11.5,0.0,0.0,,0.0,0.0
CA,Dome Project,54449,35.220833,-119.583056,NG,GAS,0.92645,6.0,48694.0,49.43,2.03,49.43,48.694
CA,Donald Von Raesfeld,56026,37.3767,-121.9508,NG,GAS,0.63904,154.0,862095.0,23.002,0.053,23.002,862.095
CA,Double C Generation Limited Partnership,50493,35.5005,-119.046,NG,GAS,0.05255,49.8,22926.0,38.864,3.39,38.864,22.926
CA,Drews Generating Facility,55935,34.0609,-117.3532,NG,GAS,0.00154,44.8,606.0,2.38,7.855,2.38,0.606
CA,Dynegy Oakland Power Plant,6211,37.79675,-122.28185,JF,OIL,0.00462,149.0,6031.0,35.222,11.68,35.222,6.031
CA,E. F. Oxnard Energy Facility,10776,34.1958,-119.1664,NG,GAS,0.01339,48.5,5687.0,18.643,6.556,18.643,5.687
CA,El Cajon Energy Center,57001,32.796106,-116.972073,NG,GAS,0.01432,60.5,7587.999,1.091,0.288,1.091,7.587999
CA,El Centro,389,32.802222,-115.54,NG,GAS,0.31955,388.3,1086938.0,107.469,0.198,107.469,1086.938
CA,El Nido Facility,56707,37.1867,-120.4903,WDS,BIOMASS,0.00936,12.5,1025.0,1.763,3.44,1.763,1.025
CA,El Segundo,330,33.910556,-118.425,NG,GAS,0.03129,537.4,147297.0,3.992,0.054,3.992,147.297
CA,El Segundo Cogen,10213,33.9058,-118.4031,NG,GAS,0.73187,180.1,1154658.86,1847.482,3.2,1847.482,1154.65886
CA,Elk Hills Cogen,55950,35.479146,-119.737464,NG,GAS,0.01952,46.6,7968.0,9.749,2.447,9.749,7.968
CA,Elk Hills Power,55400,35.280318,-119.470707,NG,GAS,0.69179,623.0,3775457.0,75.813,0.04,75.813,3775.457
CA,Ellwood,8076,34.431419,-119.900055,NG,GAS,0.00745,58.0,3785.0,8.496,4.489,8.496,3.785
CA,Elmore Company,10634,33.1777,-115.6033,GEO,GEOTHERMAL,0.90167,45.5,359388.0,0.187,0.001,0.187,359.388
CA,Encina Water Pollution Control,10026,33.1165,-117.3215,OBG,BIOMASS,0.51213,3.2,14356.0,329.212,45.864,329.212,14.356
CA,Energy Center,58168,34.063056,-117.163889,NG,GAS,0.60211,0.9,4746.999,5.721,2.41,5.721,4.746999
CA,Equilon Los Angeles Refining,50530,33.791667,-118.234722,OG,OFSL,0.46024,83.0,334633.042,188.629,1.127,188.629,334.633042
CA,"Escondido Energy Center, LLC",55538,33.1261,-117.1172,NG,GAS,0.04934,54.0,23340.0,1.252,0.107,1.252,23.34
CA,Fairhaven Power,10052,40.7995,-124.2028,WDS,BIOMASS,0.0,18.8,0.0,0.0,,0.0,0.0
CA,Feather River Energy Center,55847,39.109344,-121.60931,NG,GAS,0.10988,47.0,45241.001,13.333,0.589,13.333,45.241001
CA,"Fresno Cogeneration Partners, LP",10156,36.617022,-120.099846,NG,GAS,0.00363,86.8,2761.0,0.123,0.089,0.123,2.761
CA,G2 Energy Hay Rd,58320,38.314722,-121.833611,LFG,BIOMASS,0.7734,1.6,10840.0,0.0,0.0,0.0,10.84
CA,G2 Energy Ostrom Road LLC,57133,39.0728,-121.3992,LFG,BIOMASS,0.82042,3.5,25154.0,0.0,0.0,0.0,25.154
CA,Gas Utilization Facility,50492,32.679172,-117.246698,OBG,BIOMASS,0.52263,6.1,27927.0,328.966,23.559,328.966,27.927
CA,Gateway Generating Station,56476,38.0175,-121.7587,NG,GAS,0.56833,619.7,3085208.0,75.082,0.049,75.082,3085.208
CA,Geothermal 1,7368,38.752,-122.7195,GEO,GEOTHERMAL,0.34748,110.0,334834.0,0.174,0.001,0.174,334.834
CA,Geothermal 2,7369,38.7492,-122.7117,GEO,GEOTHERMAL,0.20636,110.0,198851.0,0.104,0.001,0.104,198.851
CA,Geysers Unit 5-20,286,38.777,-122.745,GEO,GEOTHERMAL,0.44166,1163.0,4499612.002,2.339,0.001,2.339,4499.612002000001
CA,Gianera,7231,37.401,-121.96867,NG,GAS,0.01745,64.6,9873.0,23.632,4.787,23.632,9.873
CA,"Gilroy Energy Center, LLC",55810,36.999,-121.5363,NG,GAS,0.02044,135.0,24174.999,3.816,0.316,3.816,24.174999
CA,Glass House Camarillo Cultivation,58432,34.179722,-119.083056,NG,GAS,0.39251,13.2,45387.0,539.856,23.789,539.856,45.387
CA,Glenarm,422,34.126,-118.1494,NG,GAS,0.01758,265.6,40910.0,3.719,0.182,3.719,40.91
CA,Goal Line,54749,33.1185,-117.0995,NG,GAS,0.03026,51.4,13623.0,0.76,0.112,0.76,13.623
CA,Goose Haven Energy Center,55627,38.226752,-121.843271,NG,GAS,0.03822,47.0,15736.0,1.722,0.219,1.722,15.736
CA,Grapeland Generating Station,56472,34.0903,-117.5343,NG,GAS,0.00763,59.8,3998.0,0.567,0.284,0.567,3.998
CA,Grayson Power Plant,377,34.1556,-118.2782,NG,GAS,0.01241,300.9,32724.0,4.818,0.294,4.818,32.724
CA,Grossmont Hospital,10115,32.77973,-117.006397,NG,GAS,0.69642,4.5,27453.0,25.374,1.849,25.374,27.453
CA,H. Gonzales,56039,33.9986,-118.2219,NG,GAS,0.00288,11.8,297.92,0.636,4.27,0.636,0.29792
CA,HL Power,10777,40.368338,-120.264848,WDS,BIOMASS,0.64677,36.2,205097.0,147.384,1.437,147.384,205.097
CA,Hanford Energy Park Peaker,55698,36.270072,-119.648055,NG,GAS,0.00501,92.2,4050.0,0.38,0.188,0.38,4.05
CA,Harbor Cogen,50541,33.7771,-118.2303,NG,GAS,0.02716,107.4,25557.0,50.607,3.96,50.607,25.557
CA,Harbor Generating Station,399,33.7706,-118.2656,NG,GAS,0.03222,548.1,154676.0,14.829,0.192,14.829,154.676
CA,Haynes Generating Station,400,33.764741,-118.09913,NG,GAS,0.16736,1739.1,2549666.998,61.296,0.048,61.296,2549.666998
CA,Heber Geothermal,54689,32.7146,-115.518,GEO,GEOTHERMAL,0.18973,150.5,250141.999,0.13,0.001,0.13,250.141999
CA,Henrietta Peaker Plant,55807,36.2397,-119.9044,NG,GAS,0.00412,98.0,3536.0,0.328,0.186,0.328,3.536
CA,High Desert Power Project,55518,34.5953,-117.3647,NG,GAS,0.48459,960.0,4075232.0,99.949,0.049,99.949,4075.232
CA,High Sierra Cogeneration Plant,57977,40.4128,-120.4774,NG,GAS,0.65658,6.2,35660.0,296.356,16.621,296.356,35.66
CA,High Sierra Limited,50495,35.509041,-119.030546,NG,GAS,0.05346,49.8,23323.0,33.922,2.909,33.922,23.323
CA,Hoag Hospital Cogen Plant,58223,33.622778,-117.936389,NG,GAS,0.13358,4.5,5265.54,56.461,21.446,56.461,5.26554
CA,Humboldt Bay,246,40.7415,-124.2103,NG,GAS,0.29118,167.0,425970.0,4887.32,22.947,4887.32,425.97
CA,Humboldt Sawmill Company,50049,40.4728,-124.1014,WDS,BIOMASS,0.42135,32.5,119959.0,177.291,2.956,177.291,119.959
CA,Hyperion Treatment Plant CHP Plant,60960,33.9254,-118.4298,OBG,BIOMASS,0.4927,33.0,142430.001,271.107,3.807,271.107,142.43000099999998
CA,Indigo Generation Facility,55541,33.910873,-116.552994,NG,GAS,0.02002,149.7,26248.998,2.784,0.212,2.784,26.248998
CA,Ivanpah 1,57074,35.533056,-115.4525,SUN,SOLAR,0.20741,126.0,228928.0,2.403,0.021,2.403,228.928
CA,Ivanpah 2,57073,35.556111,-115.468611,SUN,SOLAR,0.15728,133.4,183799.0,1.957,0.021,1.957,183.799
CA,Ivanpah 3,57075,35.580833,-115.4825,SUN,SOLAR,0.14545,133.4,169971.0,0.821,0.01,0.821,169.971
CA,John L. Featherstone Plant,57475,33.204635,-115.573303,GEO,GEOTHERMAL,0.79117,55.0,381186.0,0.198,0.001,0.198,381.186
CA,Kaweah Delta District Hospital,10042,36.3275,-119.2947,NG,GAS,0.68576,3.5,21025.26,56.149,5.341,56.149,21.02526
CA,Kern Front Limited,50494,35.51647,-119.040128,NG,GAS,0.05035,49.8,21964.0,37.498,3.414,37.498,21.964
CA,Kern Oil & Refining Co,58100,35.295556,-118.918333,NG,GAS,0.88866,4.5,35031.0,76.527,4.369,76.527,35.031
CA,Kern River Cogeneration,10496,35.4515,-118.9849,NG,GAS,0.07436,300.0,195429.0,181.191,1.854,181.191,195.429
CA,Kern River Eastridge Cogen,52107,35.4406,-118.9617,NG,GAS,0.55273,48.8,236287.0,188.197,1.593,188.197,236.287
CA,Kiefer Landfill,55766,38.5136,-121.1944,LFG,BIOMASS,0.84524,9.0,66639.0,0.0,0.0,0.0,66.639
CA,King City Peaking,55811,36.224758,-121.124633,NG,GAS,0.02944,47.3,12198.0,20.304,3.329,20.304,12.198
CA,King City Power Plant,10294,36.225,-121.1278,NG,GAS,0.04832,133.2,56381.0,23.626,0.838,23.626,56.381
CA,Kingsburg Cogen Facility,10405,36.5397,-119.5794,NG,GAS,0.01443,36.2,4576.0,0.705,0.308,0.705,4.576
CA,Kyocera International Inc.(San Diego),10720,32.819675,-117.140548,NG,GAS,0.26322,3.8,8762.18,108.096,24.673,108.096,8.76218
CA,La Paloma Generating Plant,55151,35.2956,-119.5919,NG,GAS,0.22572,1156.0,2285796.0,63.324,0.055,63.324,2285.796
CA,Laguna Water Reclamation Facility,58960,38.368889,-122.765833,OBG,BIOMASS,0.36815,4.4,14190.0,148.041,20.866,148.041,14.19
CA,Lake,7987,34.1772,-118.3147,NG,GAS,0.01806,60.5,9571.0,1.003,0.21,1.003,9.571
CA,Lambie Energy Center,55626,38.221577,-121.868333,NG,GAS,0.03463,47.0,14257.002,1.554,0.218,1.554,14.257002
CA,Larkspur Energy Faciity,55542,32.567041,-116.944197,NG,GAS,0.0443,99.8,38726.0,3.103,0.16,3.103,38.726
CA,Lincoln Landfill,57988,38.838056,-121.341944,LFG,BIOMASS,0.68598,4.8,28843.998,0.0,0.0,0.0,28.843998
CA,Live Oak Limited,54768,35.4837,-119.0298,NG,GAS,0.07048,46.0,28401.0,3.009,0.212,3.009,28.401
CA,Lodi,7451,38.146571,-121.300541,NG,GAS,0.00227,27.4,546.0,1.565,5.733,1.565,0.546
CA,Lodi Energy Center,57978,38.088056,-121.3875,NG,GAS,0.43959,288.9,1112510.0,23.431,0.042,23.431,1112.51
CA,Loma Linda University Cogen,10206,34.050391,-117.248417,NG,GAS,0.40089,13.1,46005.0,44.668,1.942,44.668,46.005
CA,Long Beach Generating Station,341,33.7641,-118.2248,NG,GAS,0.00458,252.0,10112.0,3.524,0.697,3.524,10.112
CA,Los Angeles Refinery Wilmington,54451,33.7686,-118.2867,PRG,OTHF,0.7495,58.5,384088.0,65.734,0.342,65.734,384.088
CA,Los Esteros Critical Energy Facility,55748,37.425,-121.9319,NG,GAS,0.06696,306.1,179539.0,5.626,0.063,5.626,179.539
CA,"Los Medanos Energy Center, LLC",55217,38.030071,-121.873004,NG,GAS,0.51534,678.3,3062096.0,74.223,0.048,74.223,3062.096
CA,Lost Hills Cogeneration Plant,52077,35.666111,-119.766944,NG,GAS,0.04278,7.0,2623.0,2.751,2.098,2.751,2.623
CA,MCAGCC Cogen Plant,58914,34.237222,-116.054167,NG,GAS,0.28741,16.4,41289.999,35.018,1.696,35.018,41.289999
CA,MM Lopez Energy,55161,34.2925,-118.389444,LFG,BIOMASS,1.0035,3.0,26372.0,0.0,0.0,0.0,26.372
CA,MM San Diego-Miramar,55094,32.844845,-117.162747,LFG,BIOMASS,0.63998,6.4,35880.0,0.0,0.0,0.0,35.88
CA,MM Tulare Energy,55160,36.388,-119.394,LFG,BIOMASS,0.61777,1.8,9741.0,0.0,0.0,0.0,9.741
CA,MM West Covina,54015,34.033206,-117.906129,LFG,BIOMASS,0.67049,6.8,39940.0,0.0,0.0,0.0,39.94
CA,MM Yolo Power,54567,38.596283,-121.687518,LFG,BIOMASS,0.56903,3.6,17944.999,0.0,0.0,0.0,17.944999
CA,Magnolia Power Project,56046,34.1786,-118.3153,NG,GAS,0.43462,387.6,1475713.0,28.408,0.039,28.408,1475.713
CA,Malaga Power,56239,36.68957,-119.73989,NG,GAS,0.00936,121.0,9921.0,1.208,0.244,1.208,9.921
CA,Malburg Generating Station,56041,33.9986,-118.2219,NG,GAS,0.27731,130.0,315797.0,9.714,0.062,9.714,315.797
CA,Mammoth G1,10480,37.6451,-118.9143,GEO,GEOTHERMAL,0.65846,10.0,57681.0,0.0,0.0,0.0,57.681
CA,Mammoth G2,10481,37.6464,-118.9092,GEO,GEOTHERMAL,0.47428,15.0,62321.001,0.0,0.0,0.0,62.321000999999995
CA,Mammoth G3,10479,37.6455,-118.9096,GEO,GEOTHERMAL,0.79182,15.0,104045.001,0.0,0.0,0.0,104.045001
CA,Marathon Bay Area Cogen,10342,38.0244,-122.0589,NG,GAS,0.62783,113.5,624226.0,589.659,1.889,589.659,624.226
CA,Marina Landfill Gas,10748,36.7131,-121.7686,LFG,BIOMASS,0.76153,5.1,34022.0,0.0,0.0,0.0,34.022
CA,Mariposa Energy Project,57483,37.789167,-121.601944,NG,GAS,0.05017,199.6,87728.0,6.178,0.141,6.178,87.728
CA,Marsh Landing Generating Station,57267,38.016944,-121.765,NG,GAS,0.02615,828.0,189674.0,8.669,0.091,8.669,189.674
CA,Martinez Refining,54912,38.0169,-122.1117,NG,GAS,0.83502,100.0,731479.0,552.679,1.511,552.679,731.479
CA,McClellan (CA),535,38.652731,-121.393336,NG,GAS,0.00374,77.0,2524.0,4.931,3.907,4.931,2.524
CA,McClure,151,37.62936,-120.93139,NG,GAS,0.00101,142.4,1254.0,7.344,11.713,7.344,1.254
CA,McGrath Generating Station,56471,34.205556,-119.246944,NG,GAS,0.02602,49.8,11351.001,0.626,0.11,0.626,11.351001
CA,McKittrick Cogen,52076,35.3161,-119.6597,NG,GAS,0.5566,12.0,58510.0,107.835,3.686,107.835,58.51
CA,McKittrick Limited,50612,35.319503,-119.661992,NG,GAS,0.09155,46.0,36889.0,2.894,0.157,2.894,36.889
CA,Metcalf Energy Center,55393,37.2207,-121.7457,NG,GAS,0.42042,635.0,2338618.0,64.518,0.055,64.518,2338.618
CA,Midway Peaking,56639,36.654114,-120.579727,NG,GAS,0.01655,139.8,20267.002,1.318,0.13,1.318,20.267002
CA,Midway Sunset Cogen,52169,35.2269,-119.6294,NG,GAS,0.07842,234.0,160740.999,130.897,1.629,130.897,160.74099900000002
CA,Mira Loma Generating Station,56473,34.0053,-117.5604,NG,GAS,0.02561,49.8,11172.0,0.454,0.081,0.454,11.172
